ticker,direction,entry_date,entry_price,exit_date,exit_price,return_pct,exit_reason,signal_strength
DE,long,2021-09-02,360.4603,2021-09-13,338.5208,-6.09,ST flip,0
DE,long,2022-03-03,359.7893,2022-04-22,381.144,5.94,ST flip,0
DE,long,2022-10-13,349.1796,2023-01-19,389.6666,11.59,ST flip,0
DE,long,2023-09-01,401.9792,2023-09-21,371.9819,-7.46,ST flip,0
DE,long,2024-05-14,400.4398,2024-05-20,379.7766,-5.16,ST flip,0
DE,long,2024-11-21,427.6259,2024-12-18,416.3474,-2.64,ST flip,0
DE,long,2025-01-14,424.1325,2025-03-04,449.7093,6.03,ST flip,0
DE,long,2025-03-07,490.1693,2025-04-03,440.5198,-10.13,ST flip,0
DE,long,2025-05-01,472.5854,2025-08-14,472.9161,0.07,ST flip,0
DE,long,2026-01-08,498.0486,2026-03-05,587.4448,17.95,ST flip,0
DE,long,2026-04-08,607.7448,2026-04-24,561.1855,-7.66,ST flip,0
DE,long,2026-08-21,647.47,OPEN,,,,0
DELL,long,2018-05-18,20.0918,2018-10-09,24.1122,20.01,ST flip,0
DELL,long,2018-11-07,24.9484,2018-12-24,20.5227,-17.74,ST flip,0
DELL,long,2020-11-13,30.4385,2021-05-12,43.321,42.32,ST flip,0
DELL,long,2021-06-01,47.3543,2021-07-12,44.7207,-5.56,ST flip,0
DELL,long,2022-01-04,53.133,2022-01-21,50.4804,-4.99,ST flip,0
DELL,long,2022-02-02,53.9596,2022-02-24,50.7257,-5.99,ST flip,0
DELL,long,2023-12-21,72.1874,2024-05-31,134.8756,86.84,ST flip,0
DELL,long,2026-02-27,147.3797,OPEN,,,,0
DLTR,long,2021-02-09,109.82,2021-02-23,102.98,-6.23,ST flip,0
DLTR,long,2022-02-08,139.36,2022-04-29,162.45,16.57,ST flip,0
DLTR,long,2022-05-26,162.8,2022-07-26,157.82,-3.06,ST flip,0
DLTR,long,2024-02-07,139.83,2024-03-13,128.42,-8.16,ST flip,0
DLTR,long,2026-02-18,132.54,2026-03-02,119.88,-9.55,ST flip,0
DUK,long,2018-10-19,60.2102,2018-12-24,61.717,2.5,ST flip,0
DUK,long,2019-02-07,65.8138,2019-05-08,65.254,-0.85,ST flip,0
DUK,long,2020-03-04,78.7784,2020-03-11,70.4782,-10.54,ST flip,0
