ticker,bench,klass,close,ma,stop,trend,rs_diff,rs_rank,strength
2GB.DE,^GDAXI,SHORT,58.6839,43.9021,71.6383,down,2.46,62.0,5
IESC,SPY,SHORT,603.23,516.0137,733.5088,down,1.32,61.0,2
HLT,SPY,SHORT,330.6994,304.3081,340.698,down,1.11,60.0,0
LYFT,SPY,SHORT,15.09,16.5382,16.1984,down,1.1,59.0,0
HBH.DE,^GDAXI,LONG,81.5,79.7869,76.4619,up,0.96,58.0,4
ODD,SPY,SHORT,16.43,26.2591,13.9627,up,0.72,57.0,0
HAG.DE,^GDAXI,LONG,82.96,79.6654,71.9001,up,0.66,56.0,6
KTN.DE,^GDAXI,LONG,23.64,22.8067,22.3317,up,0.2,55.0,5
SIX2.DE,^GDAXI,LONG,69.45,67.3291,64.8649,up,0.16,55.0,0
SPY,SPY,SHORT,739.09,695.8059,759.2122,down,0.0,54.0,2
CSF.DE,^GDAXI,LONG,243.2,239.3275,222.7208,up,-0.45,53.0,0
QQQ,SPY,SHORT,682.12,642.3117,726.2919,down,-0.91,52.0,4
VERX,SPY,SHORT,12.64,16.0474,13.2579,down,-1.12,51.0,0
DUK,SPY,LONG,127.7072,122.1742,122.2229,up,-1.42,50.0,1
MLB1.DE,^GDAXI,SHORT,1626.6,1631.0725,1503.5472,up,-2.6,49.0,2
VRSN,SPY,LONG,274.0156,254.6657,257.0628,up,-3.05,48.0,0
APH,SPY,SHORT,149.28,141.1448,169.6599,down,-3.38,47.0,1
8RMY.DE,^GDAXI,SIGNAL,9.989,9.8938,9.4008,up,-3.56,46.0,0
RBC,SPY,SHORT,584.97,525.8436,627.9906,down,-4.05,45.0,0
ESLT,SPY,LONG,812.86,708.3404,748.1205,up,-4.82,45.0,0
STO3.DE,^GDAXI,SHORT,95.5,108.7638,98.1384,down,-5.75,44.0,0
B,SPY,SHORT,37.38,40.9063,38.948,down,-6.51,43.0,0
CRNC,SPY,SHORT,8.29,9.8638,10.7038,down,-7.06,42.0,4
ADN1.DE,^GDAXI,SHORT,56.5,70.2257,50.5425,up,-7.36,41.0,0
QUBT,SPY,SHORT,7.96,10.5696,9.3718,down,-8.0,40.0,0
NOC,SPY,SHORT,547.58,604.5756,504.8178,up,-8.05,39.0,3
CRM,SPY,SHORT,173.6,205.3434,151.7743,up,-8.09,38.0,1
IBM,SPY,SHORT,214.7396,267.3611,242.6433,down,-8.2,37.0,0
PLTR,SPY,SHORT,131.53,154.0401,114.3408,up,-8.8,36.0,1
LHX,SPY,SHORT,303.48,314.5319,279.3808,up,-9.33,35.0,0
AVGO,SPY,SHORT,383.22,364.0741,416.7578,down,-9.47,34.0,0
LRN,SPY,SHORT,90.08,86.6522,94.7828,down,-9.47,34.0,0
KGX.DE,^GDAXI,SHORT,41.78,52.2565,39.5207,up,-9.76,33.0,2
GOOG,SPY,SHORT,326.57,323.2577,356.4932,down,-10.05,32.0,3
NVDA,SPY,SHORT,196.51,192.7749,214.1479,down,-10.11,31.0,3
MCD,SPY,SHORT,270.67,298.1521,279.196,down,-10.19,30.0,0
RZLV,SPY,SHORT,2.3,2.9548,2.7297,down,-10.64,29.0,0
22UA.DE,^GDAXI,SHORT,80.45,84.7135,84.5186,down,-10.67,28.0,0
JBL,SPY,SHORT,311.4227,275.9833,348.3031,down,-10.81,27.0,1
MBB.DE,^GDAXI,LONG,192.4,190.697,176.641,up,-10.97,26.0,0
NEM.DE,^GDAXI,SHORT,60.0,73.7227,51.7981,up,-11.84,25.0,0
CRSP,SPY,SHORT,46.73,54.5492,54.5862,down,-11.98,25.0,1
ST5.DE,^GDAXI,SHORT,18.7,20.973,19.7906,down,-12.15,24.0,1
MSFT,SPY,SHORT,388.3689,433.238,363.5258,up,-12.27,23.0,0
EXLS,SPY,SHORT,28.56,34.1413,25.274,up,-12.57,22.0,1
UBER,SPY,SHORT,68.18,79.0763,74.6115,down,-12.58,21.0,0
CEG,SPY,SHORT,269.5856,309.1605,249.0199,up,-13.08,20.0,0
WH,SPY,SHORT,75.18,78.0446,81.4952,down,-14.24,19.0,0
TIMA.DE,^GDAXI,SHORT,43.7,46.9863,45.9378,down,-14.26,18.0,2
GMED,SPY,SHORT,78.25,83.5101,83.9028,down,-15.0,17.0,0
BABA,SPY,SHORT,115.0,140.9786,107.0073,up,-15.15,16.0,0
META,SPY,SHORT,593.87,636.5349,591.2602,up,-15.3,15.0,0
ACHR,SPY,SHORT,4.95,7.1429,5.4226,down,-15.74,15.0,0
AMZN,SPY,SHORT,231.39,234.6363,230.9895,up,-16.17,14.0,0
BIDU,SPY,SHORT,105.29,125.9928,104.5709,up,-17.12,13.0,0
RKLB,SPY,SHORT,66.94,77.8246,84.9855,down,-17.22,12.0,2
FIGR,SPY,SHORT,28.83,38.0501,27.0089,up,-17.48,11.0,0
RBLX,SPY,SHORT,48.42,71.4985,47.0315,up,-18.1,10.0,0
DUE.DE,^GDAXI,SHORT,17.88,20.1085,18.8582,down,-18.53,9.0,2
BWXT,SPY,SHORT,176.2522,197.3516,192.3159,down,-19.18,8.0,0
TSLA,SPY,SHORT,309.22,414.0887,366.6893,down,-21.19,7.0,4
XPEV,SPY,SHORT,12.78,18.1183,14.1667,down,-23.55,6.0,0
PEGA,SPY,SHORT,28.5266,45.151,31.7459,down,-23.87,5.0,0
RHM.DE,^GDAXI,SHORT,1050.6,1473.4262,1116.2852,down,-29.27,5.0,0
WIX,SPY,SHORT,56.34,84.2356,45.3257,up,-29.72,4.0,3
ORCL,SPY,SHORT,119.9,185.3385,140.6852,down,-30.69,3.0,2
EVTL,SPY,SHORT,1.42,3.7531,1.8287,down,-40.74,2.0,3
NEGG,SPY,SHORT,14.33,43.2708,16.4895,down,-65.23,1.0,0
