date,ticker,bench,close,ma,stop,rs_diff,rs_rank,strength
2023-10-13,TIMA.DE,^GDAXI,28.6892,28.4722,27.3764,2.96,66.0,0
2023-10-16,V,SPY,234.657,224.8783,224.343,3.76,67.0,0
2023-10-17,WH,SPY,71.3564,67.5453,64.9468,5.45,73.0,0
2023-10-17,ASAN,SPY,19.31,19.0661,16.2505,-9.04,33.0,0
2023-10-26,IBM,SPY,131.0633,121.5927,123.327,8.89,84.0,0
2023-10-30,AMZN,SPY,132.71,117.4664,116.7813,1.74,66.0,0
2023-10-31,MLB1.DE,^GDAXI,1174.0,1144.884,1074.2819,3.4,73.0,0
2023-11-01,AMD,SPY,108.04,100.1194,90.228,0.9,62.0,0
2023-11-02,PLTR,SPY,17.97,12.5688,14.5938,20.86,95.0,0
2023-11-02,UBER,SPY,46.48,39.5241,41.009,8.39,84.0,0
2023-11-02,V,SPY,237.7653,226.1494,223.903,4.67,74.0,0
2023-11-02,QCOM,SPY,110.7365,109.8357,100.7794,4.41,73.0,0
2023-11-02,AIR.DE,^GDAXI,121.8879,118.661,114.8249,3.15,69.0,0
2023-11-02,XPEV,SPY,16.54,12.7218,13.4956,0.66,61.0,0
2023-11-02,SPY,SPY,416.4574,407.2347,397.4647,-0.0,57.0,0
2023-11-03,MU,SPY,71.8976,63.5849,65.0998,13.27,92.0,0
2023-11-03,HLT,SPY,155.66,145.0842,143.9719,3.19,68.0,0
2023-11-03,QQQ,SPY,361.9229,335.1764,342.8511,2.08,63.0,0
2023-11-03,APH,SPY,41.4719,39.5587,39.0258,-1.16,54.0,0
2023-11-03,WIX,SPY,87.66,86.7079,77.8041,-2.63,44.0,0
2023-11-03,PUM.DE,^GDAXI,53.3496,53.139,48.8176,-10.22,22.0,0
2023-11-06,NVDA,SPY,45.6658,35.682,40.5264,13.88,89.0,0
2023-11-06,ORCL,SPY,105.7106,100.0354,98.0734,-1.25,50.0,0
2023-11-07,META,SPY,316.0446,254.6915,288.7189,6.28,76.0,0
2023-11-07,RDNT,SPY,29.44,28.0299,25.617,-4.8,36.0,0
2023-11-08,BC8.DE,^GDAXI,42.202,38.4598,38.8184,5.07,78.0,0
2023-11-08,AMGN,SPY,249.7689,221.5224,233.1255,4.48,74.0,0
2023-11-08,GE,SPY,89.4566,80.4949,82.8804,1.0,61.0,0
2023-11-09,TIMA.DE,^GDAXI,29.2693,28.7175,25.8889,2.07,63.0,0
2023-11-09,RZLV,SPY,10.75,10.3759,10.6427,0.6,57.0,0
2023-11-10,NTNX,SPY,38.94,29.7257,35.14,27.47,95.0,0
2023-11-10,AVGO,SPY,92.8627,73.3271,83.868,15.05,88.0,0
2023-11-10,CRM,SPY,209.9969,198.46,194.5618,3.46,70.0,0
2023-11-13,RBC,SPY,234.58,225.1103,213.1339,5.87,75.0,0
2023-11-14,SMCI,SPY,29.387,20.3407,22.5022,13.82,87.0,0
2023-11-14,BWXT,SPY,76.5772,66.4246,71.4731,7.44,74.0,0
2023-11-14,GOOG,SPY,134.2464,118.3098,126.4304,2.54,63.0,0
2023-11-14,TSLA,SPY,237.41,221.4557,201.0332,0.15,52.0,0
2023-11-14,ESLT,SPY,194.8753,187.9659,182.844,-2.65,43.0,0
2023-11-14,IESC,SPY,65.96,54.5812,59.3481,-9.06,28.0,0
2023-11-14,ACHR,SPY,5.98,4.088,4.5542,-17.07,18.0,0
2023-11-15,JBL,SPY,132.0517,99.8173,123.1223,25.55,94.0,0
2023-11-15,DBX,SPY,27.54,24.6099,25.5776,-1.29,48.0,0
2023-11-15,HPE,SPY,15.3308,14.8216,14.5035,-4.33,37.0,0
2023-11-29,HPE,SPY,15.396,14.8176,14.103,-8.14,30.0,0
2023-12-08,IBKR,SPY,20.5085,20.482,18.8397,-12.73,21.0,0
2023-12-11,AVGO,SPY,99.8183,76.916,87.9063,17.31,89.0,0
2023-12-14,JBL,SPY,135.7228,103.8931,117.026,19.57,85.0,0
2023-12-18,NVDA,SPY,49.9882,39.498,45.5828,10.26,70.0,0
2023-12-18,META,SPY,341.62,277.0308,313.9845,5.13,57.0,0
2023-12-18,B,SPY,16.749,15.8913,15.4112,2.84,52.0,0
2023-12-19,CEG,SPY,118.7815,96.096,108.8999,-2.39,40.0,0
2023-12-20,GFT.DE,^GDAXI,29.6127,27.1253,26.545,17.15,82.0,0
2023-12-20,GOOG,SPY,138.4394,123.2419,130.3559,-2.51,38.0,0
2023-12-21,DELL,SPY,72.1874,53.8517,65.7142,0.07,46.0,0
2023-12-22,RKLB,SPY,5.44,4.9608,4.2005,14.37,78.0,0
2023-12-27,BC8.DE,^GDAXI,43.4505,39.301,40.435,-5.04,32.0,0
2023-12-29,TIMA.DE,^GDAXI,29.7154,29.2564,27.0614,-4.55,33.0,0
2023-12-29,RZLV,SPY,10.77,10.4852,10.7248,-11.73,19.0,0
2024-01-03,NOV.DE,^GDAXI,47.4459,40.661,44.6948,-0.02,48.0,0
2024-01-08,KO,SPY,55.9091,54.7654,53.9621,3.59,59.0,0
2024-01-10,NTNX,SPY,48.76,33.118,44.2231,15.1,83.0,0
2024-01-11,UBER,SPY,63.47,45.3976,57.6888,32.27,95.0,0
2024-01-11,CRM,SPY,266.7648,213.2096,248.3851,20.45,92.0,0
2024-01-11,AMZN,SPY,155.18,129.7673,145.7482,7.39,65.0,0
2024-01-12,MLB1.DE,^GDAXI,1482.8,1222.28,1374.7954,17.47,90.0,0
2024-01-12,BWXT,SPY,78.274,69.8321,73.7936,-7.33,32.0,0
2024-01-15,KTN.DE,^GDAXI,20.7624,18.3038,19.1628,4.93,64.0,0
2024-01-16,AMD,SPY,158.74,111.767,137.3392,44.53,97.0,0
2024-01-18,QCOM,SPY,137.9621,112.4101,127.2285,21.01,85.0,0
2024-01-18,RDNT,SPY,37.31,30.9071,33.4952,16.73,81.0,0
2024-01-18,NEM.DE,^GDAXI,77.9101,67.0346,72.2857,14.85,80.0,0
2024-01-18,QQQ,SPY,407.5163,359.0082,390.8678,3.17,50.0,0
2024-01-19,ASML.AS,SPY,671.0346,603.6899,629.7365,7.96,68.0,0
2024-01-19,ORCL,SPY,106.6649,105.4906,101.11,-9.0,26.0,0
2024-01-24,APH,SPY,49.3552,41.5928,47.1475,7.66,65.0,0
2024-01-29,GFT.DE,^GDAXI,31.262,26.5839,26.8975,4.02,56.0,0
2024-01-29,PEGA,SPY,24.6774,23.4749,22.2627,-1.48,40.0,0
2024-02-06,PLTR,SPY,21.87,15.7054,17.3095,4.85,59.0,0
2024-02-07,DLTR,SPY,139.83,132.202,130.4939,7.8,64.0,0
2024-02-07,RBLX,SPY,44.74,36.7707,39.0259,2.3,54.0,0
2024-02-12,HOOD,SPY,12.01,10.3186,10.6035,29.2,93.0,0
2024-02-12,CRSP,SPY,76.44,56.4152,62.1857,26.13,89.0,0
2024-02-12,CERT,SPY,17.89,16.832,15.6252,11.37,74.0,0
2024-02-12,QCOM,SPY,145.3782,114.9332,133.8252,8.88,68.0,0
2024-02-13,RZLV,SPY,11.0,10.6046,10.8757,-7.76,31.0,0
2024-02-14,LYFT,SPY,16.39,11.221,12.7664,46.41,96.0,0
2024-02-15,RBC,SPY,275.39,237.2825,249.3497,1.62,50.0,0
2024-02-22,ESLT,SPY,206.4999,199.5215,198.2542,-12.33,28.0,0
2024-02-23,GMED,SPY,56.29,53.3874,51.0825,9.99,73.0,0
2024-02-23,HBH.DE,^GDAXI,62.3019,59.9726,58.6713,2.24,58.0,0
2024-02-26,MU,SPY,88.7375,71.8618,81.8091,6.01,61.0,0
2024-02-26,ADN1.DE,^GDAXI,105.934,101.837,88.7616,-2.36,46.0,0
2024-02-28,AIR.DE,^GDAXI,145.1253,126.6647,135.1889,4.0,54.0,0
2024-02-29,VERX,SPY,33.58,23.2237,27.4988,9.59,65.0,0
2024-03-01,LRN,SPY,61.12,48.9542,55.794,-12.92,25.0,0
2024-03-04,SMCI,SPY,107.434,33.7644,77.1308,295.9,99.0,0
2024-03-04,HPE,SPY,16.1089,15.2243,14.0262,-5.16,42.0,0
2024-03-04,ORCL,SPY,110.9346,108.2455,105.1148,-12.68,23.0,0
2024-03-07,EXLS,SPY,32.39,29.5415,29.8451,-0.9,46.0,0
2024-03-11,DUK,SPY,87.5821,82.3911,82.7946,-8.94,30.0,0
2024-03-12,MBB.DE,^GDAXI,91.581,79.8739,86.8726,3.06,51.0,0
2024-03-14,GOOG,SPY,143.0785,133.2478,132.4484,-1.88,45.0,0
2024-03-19,NOC,SPY,450.3261,435.2165,431.1893,-7.8,39.0,0
2024-03-20,LMT,SPY,415.0256,411.9937,400.1701,-11.43,33.0,0
2024-03-21,IESC,SPY,114.94,73.6609,99.5069,29.32,90.0,0
2024-03-21,KTN.DE,^GDAXI,21.1233,19.1619,19.2956,-5.62,48.0,0
2024-03-21,TIMA.DE,^GDAXI,28.5554,28.4155,25.4644,-7.32,44.0,0
2024-03-22,AVGO,SPY,132.428,96.4452,117.8856,10.17,72.0,0
2024-04-02,IOS.DE,^GDAXI,23.75,16.0894,20.9498,32.04,88.0,0
2024-04-03,RZLV,SPY,11.475,10.7435,10.9937,-5.49,43.0,0
2024-04-03,GFT.DE,^GDAXI,27.2231,26.5059,23.8701,-12.39,34.0,0
2024-04-08,CERT,SPY,18.94,16.3234,16.296,8.89,67.0,0
2024-04-08,BC8.DE,^GDAXI,47.5269,41.9796,44.1424,4.65,62.0,0
2024-04-18,SIX2.DE,^GDAXI,83.3414,81.9964,72.9841,-5.94,38.0,0
2024-04-19,KO,SPY,56.4126,54.5512,53.9743,0.63,56.0,0
2024-04-22,2GB.DE,^GDAXI,22.8242,22.6988,20.1974,-3.66,43.0,0
2024-04-23,NOC,SPY,457.2619,437.0334,433.0058,4.77,70.0,0
2024-04-24,IBKR,SPY,28.5483,22.7179,26.4426,24.91,91.0,0
2024-04-24,LRN,SPY,63.23,52.9168,58.0893,0.99,59.0,0
2024-04-25,APH,SPY,58.4701,46.622,53.5217,13.14,79.0,0
2024-04-25,WH,SPY,72.0867,71.9505,65.8588,-7.91,34.0,0
2024-04-26,LHX,SPY,205.8527,185.4731,194.2331,-2.09,48.0,0
2024-04-29,IESC,SPY,134.98,82.5876,116.5238,53.49,99.0,0
2024-04-29,STO3.DE,^GDAXI,146.481,126.3649,129.2367,4.06,61.0,0
2024-04-30,MTX.DE,^GDAXI,220.5786,196.1894,206.5145,0.19,51.0,0
2024-04-30,MLB1.DE,^GDAXI,1374.4,1348.592,1251.1792,-22.39,6.0,0
2024-05-02,QCOM,SPY,171.8851,129.1952,154.519,23.06,86.0,0
2024-05-02,AMZN,SPY,184.72,151.8204,167.0033,6.65,66.0,0
2024-05-03,AMGN,SPY,289.0086,252.1733,267.2878,3.07,55.0,0
2024-05-03,RBLX,SPY,39.24,36.5234,34.4839,-15.26,14.0,0
2024-05-06,NVDA,SPY,91.9808,59.0079,78.6933,28.33,90.0,0
2024-05-06,BWXT,SPY,97.0156,80.4138,91.1669,14.22,79.0,0
2024-05-06,SPY,SPY,503.001,454.8077,482.7042,0.0,50.0,0
2024-05-06,PLTR,SPY,25.21,18.9555,21.5855,-1.13,46.0,0
2024-05-06,QQQ,SPY,434.9895,393.2361,411.898,-2.13,43.0,0
2024-05-06,RBC,SPY,258.59,249.7902,240.407,-3.81,39.0,0
2024-05-08,TOST,SPY,26.82,19.8184,22.4241,30.48,91.0,0
2024-05-08,GMED,SPY,61.73,52.0887,54.0292,14.47,80.0,0
2024-05-08,NTNX,SPY,66.21,46.8338,60.1857,13.59,78.0,0
2024-05-09,PTGX,SPY,28.27,22.0737,24.0563,-0.87,49.0,0
2024-05-10,HLT,SPY,206.8973,175.6497,193.3327,3.27,66.0,0
2024-05-10,V,SPY,275.507,252.9448,263.9385,-3.65,43.0,0
2024-05-13,NEGG,SPY,21.0,19.077,14.5383,-5.96,40.0,0
2024-05-14,MU,SPY,123.9216,84.1401,111.1319,52.06,97.0,0
2024-05-14,DE,SPY,400.4398,376.0273,379.2269,9.78,75.0,0
2024-05-14,AVGO,SPY,135.0268,104.49,120.2402,6.19,71.0,0
2024-05-14,WIX,SPY,133.59,111.0243,119.249,-0.11,56.0,0
2024-05-15,HIMS,SPY,13.84,9.4163,11.3407,37.04,94.0,0
2024-05-15,SMCI,SPY,95.236,51.1904,69.0189,13.95,82.0,0
2024-05-15,HPE,SPY,17.0026,15.5878,15.7719,13.62,81.0,0
2024-05-15,ORCL,SPY,118.6789,110.2949,110.9578,5.54,67.0,0
2024-05-15,MSFT,SPY,415.7512,365.6864,391.5029,-1.75,51.0,0
2024-05-15,PEGA,SPY,31.413,25.7228,28.3487,-9.14,32.0,0
2024-05-16,VERX,SPY,32.3,25.9451,28.642,25.18,89.0,0
2024-05-17,HOOD,SPY,20.09,12.683,15.5455,39.16,94.0,0
2024-05-17,EXLS,SPY,31.18,29.5094,28.9312,-1.1,50.0,0
2024-05-17,NEM.DE,^GDAXI,85.9735,74.5086,80.5381,-6.01,37.0,0
2024-05-20,AMD,SPY,166.33,140.3101,148.9912,-10.47,25.0,0
2024-05-21,KTN.DE,^GDAXI,19.8166,19.2963,18.3443,-8.45,33.0,0
2024-05-22,IBM,SPY,163.2101,151.621,156.0975,-9.96,30.0,0
2024-05-22,ARQT,SPY,9.92,6.347,7.8025,-11.52,27.0,0
2024-05-27,BC8.DE,^GDAXI,44.9449,43.3139,42.0628,-6.48,20.0,0
2024-05-28,ASML.AS,SPY,879.4706,706.0581,818.5886,-1.46,52.0,0
2024-05-31,LMT,SPY,443.2305,414.9939,420.1303,4.73,65.0,0
2024-06-03,LHX,SPY,217.4723,189.1998,206.2141,3.56,62.0,0
2024-06-05,PTGX,SPY,34.03,23.0976,26.4853,8.08,71.0,0
2024-06-05,NEM.DE,^GDAXI,89.87,76.17,79.8401,0.25,54.0,0
2024-06-05,ABBV,SPY,153.5113,145.4016,143.2259,-11.94,33.0,0
2024-06-06,PLTR,SPY,23.79,19.4925,20.9503,-7.47,37.0,0
2024-06-07,ORCL,SPY,122.8648,110.95,114.3618,-3.18,46.0,0
2024-06-07,ODD,SPY,44.31,37.5433,36.0976,-9.62,35.0,0
2024-06-10,META,SPY,498.7534,394.489,460.7874,-2.16,45.0,0
2024-06-11,CRSP,SPY,62.31,59.9178,52.2221,-19.9,14.0,0
2024-06-12,UBER,SPY,73.15,61.9423,65.3389,-8.93,38.0,0
2024-06-13,APH,SPY,67.7902,50.2962,63.1584,19.15,85.0,0
2024-06-13,ARQT,SPY,9.34,6.3472,6.6847,-10.46,36.0,0
2024-06-20,TOST,SPY,25.52,20.2241,21.2479,1.99,62.0,0
2024-06-20,IBM,SPY,163.4262,154.2517,154.6864,-12.2,32.0,0
2024-06-24,BWXT,SPY,92.4925,83.3863,87.0806,-11.59,28.0,0
2024-06-26,MLB1.DE,^GDAXI,1571.8,1419.494,1469.7173,13.02,93.0,0
2024-06-26,RBLX,SPY,36.91,36.9086,32.9209,-7.27,38.0,0
2024-06-27,EXLS,SPY,31.11,29.7109,28.8773,-4.9,42.0,0
2024-06-28,MTX.DE,^GDAXI,234.5007,201.0472,212.5222,4.79,72.0,0
2024-07-01,IBKR,SPY,31.3525,24.609,29.043,7.75,81.0,0
2024-07-01,NTNX,SPY,59.41,52.0543,51.5625,-13.45,24.0,0
2024-07-04,HAG.DE,^GDAXI,35.5711,31.0642,32.026,-7.57,40.0,0
2024-07-08,IOS.DE,^GDAXI,27.9,19.7156,25.379,14.45,91.0,0
2024-07-08,MLB1.DE,^GDAXI,1565.2,1429.309,1446.6737,8.71,79.0,0
2024-07-10,B,SPY,17.0122,15.4814,15.7745,-10.1,34.0,0
2024-07-11,IESC,SPY,153.6,102.8116,131.2895,17.6,91.0,0
2024-07-11,RBC,SPY,287.52,261.1174,271.5921,3.53,62.0,0
2024-07-11,BABA,SPY,76.5122,73.0341,70.8872,2.93,59.0,0
2024-07-11,DUK,SPY,96.4156,86.7074,91.5596,1.42,56.0,0
2024-07-15,RDNT,SPY,62.69,42.726,56.5563,18.61,87.0,0
2024-07-16,WIX,SPY,167.55,125.5112,154.3927,24.15,92.0,0
2024-07-16,LRN,SPY,72.24,60.8592,66.5083,12.72,79.0,0
